unit,sizen_r2,indic_is,geo\time	2017 	2014 	2011 	2009 
PC_ENT,10_C19_23,E_RFASPRI,IE	: 	: 	1 	: 
PC_ENT,10_C19_23,E_RFASPRI,IT	: 	: 	0 n	: 
PC_ENT,10_C19_23,E_RFASPRI,LT	: 	: 	1 	: 
PC_ENT,10_C19_23,E_RFASPRI,LU	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFASPRI,LV	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFASPRI,MK	: 	: 	0 	: 
PC_ENT,10_C19_23,E_RFASPRI,MT	: 	: 	0 	: 
PC_ENT,10_C19_23,E_RFASPRI,NL	: 	: 	0 n	: 
PC_ENT,10_C19_23,E_RFASPRI,NO	: 	: 	0 n	: 
PC_ENT,10_C19_23,E_RFASPRI,PL	: 	: 	0 n	: 
PC_ENT,10_C19_23,E_RFASPRI,PT	: 	: 	0 n	: 
PC_ENT,10_C19_23,E_RFASPRI,RO	: 	: 	0 	: 
PC_ENT,10_C19_23,E_RFASPRI,SE	: 	: 	1 	: 
PC_ENT,10_C19_23,E_RFASPRI,SI	: 	: 	6 	: 
PC_ENT,10_C19_23,E_RFASPRI,SK	: 	: 	1 	: 
PC_ENT,10_C19_23,E_RFASPRI,UK	: 	: 	0 n	: 
PC_ENT,10_C19_23,E_RFASPRI1,AT	4 	4 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,BE	2 	5 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,BG	4 	6 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,CY	5 	4 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,CZ	4 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,DE	3 	3 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,DK	2 	1 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,EA	3 	3 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,EE	0 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,EL	0 n	0 n	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,ES	5 	5 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,EU15	3 	3 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,EU27	3 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,EU28	3 	3 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,FI	2 	1 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,FR	3 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,HR	1 	5 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,HU	2 	1 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,IE	6 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,IS	: u	8 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,IT	4 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,LT	5 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,LU	: u	6 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,LV	2 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,MK	: 	8 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,MT	3 	3 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,NL	4 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,NO	2 	3 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,PL	3 	1 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,PT	2 	3 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,RO	0 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,RS	: 	6 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,SE	2 	2 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,SI	5 	7 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,SK	2 	6 	: 	: 
PC_ENT,10_C19_23,E_RFASPRI1,UK	1 	0 n	: 	: 
PC_ENT,10_C19_23,E_RFID,AT	: 	: 	6 	: 
PC_ENT,10_C19_23,E_RFID,BE	: 	: 	4 	: 
PC_ENT,10_C19_23,E_RFID,BG	: 	: 	4 	: 
PC_ENT,10_C19_23,E_RFID,CY	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFID,CZ	: 	: 	5 	: 
PC_ENT,10_C19_23,E_RFID,DE	: 	: 	10 	: 
PC_ENT,10_C19_23,E_RFID,DK	: 	: 	: u	: 
PC_ENT,10_C19_23,E_RFID,EA	: 	: 	6 	: 
PC_ENT,10_C19_23,E_RFID,EE	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFID,EL	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFID,ES	: 	: 	9 	: 
PC_ENT,10_C19_23,E_RFID,EU15	: 	: 	5 	: 
PC_ENT,10_C19_23,E_RFID,EU27	: 	: 	5 	: 
PC_ENT,10_C19_23,E_RFID,EU28	: 	: 	5 	: 
PC_ENT,10_C19_23,E_RFID,FI	: 	: 	11 	: 
PC_ENT,10_C19_23,E_RFID,FR	: 	: 	4 	: 
PC_ENT,10_C19_23,E_RFID,HR	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFID,HU	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFID,IE	: 	: 	10 	: 
PC_ENT,10_C19_23,E_RFID,IT	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFID,LT	: 	: 	7 	: 
PC_ENT,10_C19_23,E_RFID,LU	: 	: 	28 	: 
PC_ENT,10_C19_23,E_RFID,LV	: 	: 	5 	: 
PC_ENT,10_C19_23,E_RFID,MK	: 	: 	: u	: 
PC_ENT,10_C19_23,E_RFID,MT	: 	: 	7 	: 
PC_ENT,10_C19_23,E_RFID,NL	: 	: 	4 	: 
PC_ENT,10_C19_23,E_RFID,NO	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFID,PL	: 	: 	: u	: 
PC_ENT,10_C19_23,E_RFID,PT	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFID,RO	: 	: 	0 n	: 
PC_ENT,10_C19_23,E_RFID,SE	: 	: 	6 	: 
PC_ENT,10_C19_23,E_RFID,SI	: 	: 	10 	: 
PC_ENT,10_C19_23,E_RFID,SK	: 	: 	13 	: 
PC_ENT,10_C19_23,E_RFID,UK	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFID1,AT	: u	30 	: 	: 
PC_ENT,10_C19_23,E_RFID1,BE	: u	: u	: 	: 
PC_ENT,10_C19_23,E_RFID1,BG	23 	19 	: 	: 
PC_ENT,10_C19_23,E_RFID1,CY	13 	5 	: 	: 
PC_ENT,10_C19_23,E_RFID1,CZ	13 	9 	: 	: 
PC_ENT,10_C19_23,E_RFID1,DE	29 	29 	: 	: 
PC_ENT,10_C19_23,E_RFID1,DK	13 	11 	: 	: 
PC_ENT,10_C19_23,E_RFID1,EA	24 	18 	: 	: 
PC_ENT,10_C19_23,E_RFID1,EE	22 	15 	: 	: 
PC_ENT,10_C19_23,E_RFID1,EL	9 	: u	: 	: 
PC_ENT,10_C19_23,E_RFID1,ES	26 	16 	: 	: 
PC_ENT,10_C19_23,E_RFID1,EU15	23 	17 	: 	: 
PC_ENT,10_C19_23,E_RFID1,EU27	21 	15 	: 	: 
PC_ENT,10_C19_23,E_RFID1,EU28	21 	15 	: 	: 
PC_ENT,10_C19_23,E_RFID1,FI	43 	23 	: 	: 
PC_ENT,10_C19_23,E_RFID1,FR	19 	10 	: 	: 
PC_ENT,10_C19_23,E_RFID1,HR	13 	23 	: 	: 
PC_ENT,10_C19_23,E_RFID1,HU	10 	8 	: 	: 
PC_ENT,10_C19_23,E_RFID1,IE	19 	9 	: 	: 
PC_ENT,10_C19_23,E_RFID1,IS	: u	12 	: 	: 
PC_ENT,10_C19_23,E_RFID1,IT	18 	13 	: 	: 
PC_ENT,10_C19_23,E_RFID1,LT	16 	9 	: 	: 
PC_ENT,10_C19_23,E_RFID1,LU	: u	30 	: 	: 
PC_ENT,10_C19_23,E_RFID1,LV	12 	12 	: 	: 
PC_ENT,10_C19_23,E_RFID1,MK	: 	17 	: 	: 
PC_ENT,10_C19_23,E_RFID1,MT	20 	15 	: 	: 
PC_ENT,10_C19_23,E_RFID1,NL	34 	19 	: 	: 
PC_ENT,10_C19_23,E_RFID1,NO	9 	9 	: 	: 
PC_ENT,10_C19_23,E_RFID1,PL	16 	6 	: 	: 
PC_ENT,10_C19_23,E_RFID1,PT	12 	16 	: 	: 
PC_ENT,10_C19_23,E_RFID1,RO	5 	12 	: 	: 
PC_ENT,10_C19_23,E_RFID1,RS	: 	29 	: 	: 
PC_ENT,10_C19_23,E_RFID1,SE	17 	12 	: 	: 
PC_ENT,10_C19_23,E_RFID1,SI	25 	19 	: 	: 
PC_ENT,10_C19_23,E_RFID1,SK	27 	23 	: 	: 
PC_ENT,10_C19_23,E_RFID1,UK	15 	9 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP,AT	: 	: 	: u	: 
PC_ENT,10_C19_23,E_RFPSDP,BE	: 	: 	4 	: 
PC_ENT,10_C19_23,E_RFPSDP,BG	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,CY	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,CZ	: 	: 	0 n	: 
PC_ENT,10_C19_23,E_RFPSDP,DE	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,DK	: 	: 	: u	: 
PC_ENT,10_C19_23,E_RFPSDP,EA	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFPSDP,EE	: 	: 	1 	: 
PC_ENT,10_C19_23,E_RFPSDP,EL	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,ES	: 	: 	7 	: 
PC_ENT,10_C19_23,E_RFPSDP,EU15	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,EU27	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,EU28	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,FI	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,FR	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFPSDP,HR	: 	: 	1 	: 
PC_ENT,10_C19_23,E_RFPSDP,HU	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,IE	: 	: 	4 	: 
PC_ENT,10_C19_23,E_RFPSDP,IT	: 	: 	1 	: 
PC_ENT,10_C19_23,E_RFPSDP,LT	: 	: 	6 	: 
PC_ENT,10_C19_23,E_RFPSDP,LU	: 	: 	15 	: 
PC_ENT,10_C19_23,E_RFPSDP,LV	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFPSDP,MK	: 	: 	: u	: 
PC_ENT,10_C19_23,E_RFPSDP,MT	: 	: 	5 	: 
PC_ENT,10_C19_23,E_RFPSDP,NL	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFPSDP,NO	: 	: 	1 	: 
PC_ENT,10_C19_23,E_RFPSDP,PL	: 	: 	: u	: 
PC_ENT,10_C19_23,E_RFPSDP,PT	: 	: 	1 	: 
PC_ENT,10_C19_23,E_RFPSDP,RO	: 	: 	0 	: 
PC_ENT,10_C19_23,E_RFPSDP,SE	: 	: 	2 	: 
PC_ENT,10_C19_23,E_RFPSDP,SI	: 	: 	6 	: 
PC_ENT,10_C19_23,E_RFPSDP,SK	: 	: 	3 	: 
PC_ENT,10_C19_23,E_RFPSDP,UK	: 	: 	0 n	: 
PC_ENT,10_C19_23,E_RFPSDP1,AT	8 	8 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,BE	10 	14 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,BG	12 	12 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,CY	5 	3 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,CZ	0 n	1 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,DE	7 	7 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,DK	3 	2 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,EA	7 	7 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,EE	7 	6 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,EL	4 	1 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,ES	10 	10 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,EU15	6 	6 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,EU27	6 	6 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,EU28	6 	6 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,FI	5 	4 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,FR	7 	5 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,HR	2 	3 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,HU	3 	3 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,IE	10 	7 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,IS	: u	8 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,IT	6 	5 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,LT	8 	3 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,LU	: u	14 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,LV	2 	3 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,MK	: 	9 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,MT	7 	6 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,NL	7 	3 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,NO	3 	2 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,PL	6 	2 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,PT	4 	6 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,RO	2 	3 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,RS	: 	10 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,SE	2 	4 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,SI	8 	8 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,SK	6 	7 	: 	: 
PC_ENT,10_C19_23,E_RFPSDP1,UK	3 	4 	: 	: 
PC_ENT,10_C23_25,E_RFAC,AT	: 	: 	: 	4 
PC_ENT,10_C23_25,E_RFAC,BE	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFAC,BG	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFAC,CY	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFAC,CZ	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFAC,DE	: 	: 	: 	4 
PC_ENT,10_C23_25,E_RFAC,DK	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,EA	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,EE	: 	: 	: 	4 
PC_ENT,10_C23_25,E_RFAC,EL	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFAC,ES	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,EU15	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,EU25	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,EU27	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,EU28	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,FI	: 	: 	: 	6 
PC_ENT,10_C23_25,E_RFAC,FR	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFAC,HR	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,HU	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFAC,IE	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFAC,IT	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,LT	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFAC,LU	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFAC,LV	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFAC,MT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFAC,NL	: 	: 	: 	7 
PC_ENT,10_C23_25,E_RFAC,NO	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFAC,PL	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFAC,PT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFAC,RO	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFAC,SE	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,SI	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFAC,SK	: 	: 	: 	4 
PC_ENT,10_C23_25,E_RFAC,UK	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFID,AT	: 	: 	: 	5 
PC_ENT,10_C23_25,E_RFID,BE	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFID,BG	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFID,CY	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFID,CZ	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFID,DE	: 	: 	: 	4 
PC_ENT,10_C23_25,E_RFID,DK	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFID,EA	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFID,EE	: 	: 	: 	4 
PC_ENT,10_C23_25,E_RFID,EL	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFID,ES	: 	: 	: 	4 
PC_ENT,10_C23_25,E_RFID,EU15	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFID,EU25	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFID,EU27	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFID,EU28	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFID,FI	: 	: 	: 	6 
PC_ENT,10_C23_25,E_RFID,FR	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFID,HR	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFID,HU	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFID,IE	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFID,IT	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFID,LT	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFID,LU	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFID,LV	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFID,MT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFID,NL	: 	: 	: 	9 
PC_ENT,10_C23_25,E_RFID,NO	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFID,PL	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFID,PT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFID,RO	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFID,SE	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFID,SI	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFID,SK	: 	: 	: 	4 
PC_ENT,10_C23_25,E_RFID,UK	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFMC,AT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFMC,BE	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFMC,BG	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFMC,CY	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFMC,CZ	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,DE	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFMC,DK	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFMC,EA	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,EE	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFMC,EL	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFMC,ES	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,EU15	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,EU25	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,EU27	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,EU28	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,FI	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,FR	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,HR	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,HU	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFMC,IE	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFMC,IT	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,LT	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,LU	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFMC,LV	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFMC,MT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFMC,NL	: 	: 	: 	3 
PC_ENT,10_C23_25,E_RFMC,NO	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFMC,PL	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,PT	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFMC,RO	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFMC,SE	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFMC,SI	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,SK	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFMC,UK	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFPRI,AT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFPRI,BE	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFPRI,BG	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,CY	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFPRI,CZ	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,DE	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,DK	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,EA	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,EE	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFPRI,EL	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFPRI,ES	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,EU15	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,EU25	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,EU27	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,EU28	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,FI	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,FR	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,HR	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFPRI,HU	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,IE	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFPRI,IT	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,LT	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFPRI,LU	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFPRI,LV	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFPRI,MT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFPRI,NL	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,NO	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFPRI,PL	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFPRI,PT	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,RO	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFPRI,SE	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,SI	: 	: 	: 	: c
PC_ENT,10_C23_25,E_RFPRI,SK	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFPRI,UK	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,AT	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFSC,BE	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFSC,BG	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFSC,CY	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFSC,CZ	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,DE	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,DK	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,EA	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,EE	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFSC,EL	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,ES	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,EU15	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,EU25	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,EU27	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,EU28	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,FI	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,FR	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,HR	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,HU	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,IE	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFSC,IT	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,LT	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSC,LU	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFSC,LV	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFSC,MT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFSC,NL	: 	: 	: 	2 
PC_ENT,10_C23_25,E_RFSC,NO	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,PL	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,PT	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,RO	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,SE	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,SI	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFSC,SK	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSC,UK	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSM,AT	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFSM,BE	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFSM,BG	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSM,CY	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFSM,CZ	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSM,DE	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSM,DK	: 	: 	: 	0 
PC_ENT,10_C23_25,E_RFSM,EA	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSM,EE	: 	: 	: 	1 
PC_ENT,10_C23_25,E_RFSM,EL	: 	: 	: 	: u
PC_ENT,10_C23_25,E_RFSM,ES	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSM,EU15	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSM,EU25	: 	: 	: 	0 n
PC_ENT,10_C23_25,E_RFSM,EU27	: 	: 	: 	0 n
